assetUid,parentAssetUid,assetType,locationUid,parentLocationUid,locationType
256b13cb-5c1c-4420-b012-d4365cefb8d4,0d5e8c0b-8b2b-406e-8064-b71d62a43511,CAMERA,vgmnoug0nvk9diowyk,,WALKWAY
257067f9-e5d2-4c8e-8fbe-59b7ea81962e,abd11c7a-c95f-43d8-814e-c28825b20d2c,CAMERA,0o1ypr253sjjqgrik7y,,PARKING_ZONE
257067f9-e5d2-4c8e-8fbe-59b7ea81962e,abd11c7a-c95f-43d8-814e-c28825b20d2c,CAMERA,g1t1dd00s5mjqgrinmf,,PARKING_ZONE
2579c4b8-21b0-49a7-b92a-ef57ec82daa3,b0478720-f3af-438a-be3d-bb5139274f72,CAMERA,2a64b89a,,TRAFFIC_LANE
2579c4b8-21b0-49a7-b92a-ef57ec82daa3,b0478720-f3af-438a-be3d-bb5139274f72,CAMERA,8i27piwoh74jjq5ina8,,PARKING_ZONE
25915082-c3cc-45bb-96cf-e04ff08216d3,154e4310-1eb3-4f70-abe3-c2b810466665,CAMERA,z78y5pn848gjmi4r8pi,,PARKING_ZONE
25915082-c3cc-45bb-96cf-e04ff08216d3,154e4310-1eb3-4f70-abe3-c2b810466665,CAMERA,qv204oda8lpk26k5dc7,,TRAFFIC_LANE
25acb98f-8cab-47cc-aa92-0a33120d38a8,0b4124ef-7516-4a5c-b8fd-f351b70c3605,CAMERA,fnvbjh59re5jnbr4jbj,,PARKING_ZONE
25acb98f-8cab-47cc-aa92-0a33120d38a8,0b4124ef-7516-4a5c-b8fd-f351b70c3605,CAMERA,g08e55z11ojjk65s89,,PARKING_ZONE
25acb98f-8cab-47cc-aa92-0a33120d38a8,0b4124ef-7516-4a5c-b8fd-f351b70c3605,CAMERA,a25cc2c8,,TRAFFIC_LANE
25acb98f-8cab-47cc-aa92-0a33120d38a8,0b4124ef-7516-4a5c-b8fd-f351b70c3605,CAMERA,0y89dsnrbsnjjk65dyt,,PARKING_ZONE
25d31c6e-42d9-47f2-b929-378dcce806c0,05dd7120-2c07-4fd8-ab95-1a886345d1d9,CAMERA,baa34001,,TRAFFIC_LANE
25fa02a5-41dc-45b8-b2c9-0f22bba00574,671d00dc-24f5-47ab-b7ce-dc2001c9a1e1,CAMERA,r5dit0hl2drk9oe9124,,TRAFFIC_LANE
2611352f-7c7a-44c8-8f60-d17070b3578a,eefe90c1-3f07-4ca1-a7e7-f980e20a0731,CAMERA,xv3t3odc9ukk1b02us0,,TRAFFIC_LANE
2628022a-ba22-479d-a977-b812448c602e,ad8eebe7-7d1e-4162-aa10-a97cf5c65537,CAMERA,ywvubbk2h2mjl5n2w31,,PARKING_ZONE
2628022a-ba22-479d-a977-b812448c602e,ad8eebe7-7d1e-4162-aa10-a97cf5c65537,CAMERA,6c5fc91e,,TRAFFIC_LANE
263cef6d-36bc-454f-8318-8657f000ae9e,2211a1a6-76c7-41ad-983a-bbefc0cbb50c,CAMERA,eir9ixkc2nsjj8ptvoj,,PARKING_ZONE
263cef6d-36bc-454f-8318-8657f000ae9e,2211a1a6-76c7-41ad-983a-bbefc0cbb50c,CAMERA,02a16a1d,,TRAFFIC_LANE
263cef6d-36bc-454f-8318-8657f000ae9e,2211a1a6-76c7-41ad-983a-bbefc0cbb50c,CAMERA,y7iyt2eiznjj8psvrh,,PARKING_ZONE
263cef6d-36bc-454f-8318-8657f000ae9e,2211a1a6-76c7-41ad-983a-bbefc0cbb50c,CAMERA,029f6796,,WALKWAY
26419dc9-e47a-4de9-b946-c64c924e6c57,16498263-2094-43fd-a688-1833af86aef6,CAMERA,ce3a0265,,TRAFFIC_LANE
2647c700-cfed-4242-b424-a8d616f07469,71640d7c-4240-462b-8fea-b337f69224c7,CAMERA,7q8bf52q5hjiw5z6ic,,PARKING_ZONE
264ba646-381b-4526-8c5d-0dd68b58fbd9,cbf98194-0a4c-4256-9b2f-12e783e6a239,CAMERA,b9kmzh87cvgjiakmeou,,PARKING_ZONE
264ba9ae-1986-4f8a-931c-236be8285ba9,a8d1b159-8edb-4217-99c5-d30dc88180da,CAMERA,6fad4b5a,,TRAFFIC_LANE
265568cb-c8c3-4d67-9395-13f87e64d1fe,4e4f0013-a2b2-4ff5-ac54-a2962931f644,CAMERA,u8wofu3n3hojl5o0ftx,,PARKING_ZONE
26564fec-d5cf-4ffd-ba64-949f38e08edc,a09202de-03e6-4316-bf9f-44b022ec2ddb,CAMERA,o6b5j344n7jpuahfyc,,PARKING_ZONE
26609a27-09a8-4164-8ed7-9a20898309a6,6840b648-e8a9-41f4-b20d-8e192aa76e25,CAMERA,9bd4js9tmxejikknki6,,PARKING_ZONE
26609a27-09a8-4164-8ed7-9a20898309a6,6840b648-e8a9-41f4-b20d-8e192aa76e25,CAMERA,848cfad5,,TRAFFIC_LANE
266a14aa-4a70-4428-8553-247b46eb9eeb,98edb14d-dde0-4bcc-bf23-90d8959014d0,CAMERA,t6r88esg299k20se22d,,TRAFFIC_LANE
266a14aa-4a70-4428-8553-247b46eb9eeb,98edb14d-dde0-4bcc-bf23-90d8959014d0,CAMERA,w6crhibnw5jmgusp4b,,PARKING_ZONE
26765fe2-08c4-44c7-b9fb-216a3ec5f371,cbbab412-0c7b-483c-a7b6-471fab761d31,CAMERA,qao8y32u0imjnlt6el2,,PARKING_ZONE
26765fe2-08c4-44c7-b9fb-216a3ec5f371,cbbab412-0c7b-483c-a7b6-471fab761d31,CAMERA,bc39fc9e,,TRAFFIC_LANE
26765fe2-08c4-44c7-b9fb-216a3ec5f371,cbbab412-0c7b-483c-a7b6-471fab761d31,CAMERA,jh7l99iambnjnlt5d83,,PARKING_ZONE
26876613-2434-4abd-b987-d64f4d2ab699,bcdb2672-c274-4dc5-bb60-7e537fa6a123,CAMERA,3b15grj4esnjhs56u1r,,PARKING_ZONE
26876613-2434-4abd-b987-d64f4d2ab699,bcdb2672-c274-4dc5-bb60-7e537fa6a123,CAMERA,8x60f4qlg9njhs51w5c,,PARKING_ZONE
26876613-2434-4abd-b987-d64f4d2ab699,bcdb2672-c274-4dc5-bb60-7e537fa6a123,CAMERA,598c62c8,,TRAFFIC_LANE
269b6dff-d29d-4065-be32-cdf8b47853ba,85885b9e-3892-4abc-b4d6-7a2335d5f964,CAMERA,0403a2b6,,TRAFFIC_LANE
26b22222-414e-408b-9041-f610b79e34a7,68c3fece-e411-4755-8866-93277855ee15,CAMERA,33d77e9b,,TRAFFIC_LANE
26c77798-edfa-4142-8bde-a25f4be67f61,a0194013-1285-46a1-a2b0-35bb502f5b95,CAMERA,2338a566,,WALKWAY
26c77798-edfa-4142-8bde-a25f4be67f61,a0194013-1285-46a1-a2b0-35bb502f5b95,CAMERA,233aa7ed,,TRAFFIC_LANE
26cd3ee0-2ce6-4c69-a519-b736a92804a3,0fb1a207-a97f-47f7-a466-5d3978c161e4,CAMERA,gk3h4fuz5tgk0h1smoa,,TRAFFIC_LANE
26dc1040-3911-49ea-b024-8eafb48cd382,d0b42653-32fd-4dce-94cb-4753a1577b41,CAMERA,i7ewhzyeq9k934tqbm,,TRAFFIC_LANE
26f30e4c-ccd0-46b5-aa58-a7df82e2340e,cd5e80f3-c280-4d2d-800d-cb0e9e1d0774,CAMERA,23780a9c,,TRAFFIC_LANE
26f57cc2-5cac-4dc5-82f9-bf23e32a14db,a130a723-9552-4c54-bba9-06351bf2cffd,CAMERA,8e648688,,TRAFFIC_LANE
26f57cc2-5cac-4dc5-82f9-bf23e32a14db,a130a723-9552-4c54-bba9-06351bf2cffd,CAMERA,8e628401,,WALKWAY
26f9a038-c311-4169-845b-e5fe4e4fe48f,1226bc38-1867-4226-a00b-3ab9f8dbb725,CAMERA,thldn31gtskao6hi6a,,WALKWAY
270df2e3-c590-4c6c-b3af-792db9f07a6b,6ce957b8-e43e-44c4-94b2-afdb78eefdde,CAMERA,ofqg2uygcbqk0h2b9km,,TRAFFIC_LANE
27152193-3df0-457b-a924-8c0676d8aea0,29715e8c-3e54-445a-9de9-bc1b28794ccd,CAMERA,zh48ylwuhhdk0fmulbv,,TRAFFIC_LANE
272b8d20-6563-4cb2-a702-9a99bc89e389,9d9c2ffa-b2e5-4973-829b-6b9583bf3d50,CAMERA,let56hn7imk0h3br7g,,TRAFFIC_LANE
272b8d20-6563-4cb2-a702-9a99bc89e389,9d9c2ffa-b2e5-4973-829b-6b9583bf3d50,CAMERA,xq6odmk1rjiw263fs,,PARKING_ZONE
2734d97c-e229-4a42-ba1b-618d13df945c,ce587146-274e-4a18-a78e-bf3873577ad1,CAMERA,40zkphxzgy9jzyer718,,TRAFFIC_LANE
273eda7f-b8ba-4ed8-9c79-ccf69ad9e69a,9c432a04-6a3a-440f-a89b-77e34652e09c,CAMERA,53d5b9e0,,TRAFFIC_LANE
274afb7d-dbf3-4188-8e48-6e563ea88532,4ab5ea39-230c-43cd-983a-cdb4cc20c6a7,CAMERA,bzkvyq0r2m5k043pcw5,,TRAFFIC_LANE
2752fc67-d4f4-4328-ba16-4e699de4266a,f8ecbf59-ec45-4c5c-a945-3dcc7496b3ad,CAMERA,f4z3prif1rk0mp3kvo,,TRAFFIC_LANE
27532997-a9d7-41ee-8b51-e27db5e8050c,8b65d53f-277d-49ea-a339-3d717c55e399,CAMERA,74855fb2,,TRAFFIC_LANE
276724a0-e9c7-4b23-83cb-e7bc055b1cc9,7974061c-6652-432f-ba16-43004a0d0193,CAMERA,qzejyhgqaoejvdxlfz6,,PARKING_ZONE
276724a0-e9c7-4b23-83cb-e7bc055b1cc9,7974061c-6652-432f-ba16-43004a0d0193,CAMERA,u042u5gkh1mjvdxlkiw,,PARKING_ZONE
276724a0-e9c7-4b23-83cb-e7bc055b1cc9,7974061c-6652-432f-ba16-43004a0d0193,CAMERA,d9588e2f,,TRAFFIC_LANE
2771276c-4048-4afa-b96b-4dc84643d569,d18b7bb2-5a00-4205-80ee-a3136610af94,CAMERA,g8padsuon66jlo0ikz4,,PARKING_ZONE
2771276c-4048-4afa-b96b-4dc84643d569,d18b7bb2-5a00-4205-80ee-a3136610af94,CAMERA,9b9777cd,,TRAFFIC_LANE
2783fef3-2403-4771-a85b-b9edb2f7b632,0616c4d4-6ecf-4013-b6d3-5b18d7e689e9,CAMERA,1d1qbd3xl9bjkmzcwlg,,PARKING_ZONE
2783fef3-2403-4771-a85b-b9edb2f7b632,0616c4d4-6ecf-4013-b6d3-5b18d7e689e9,CAMERA,5e6f76f6,,TRAFFIC_LANE
2797aff7-dbf3-4139-8bc4-eda9c5f1305a,e13f3cc5-c14b-4826-b597-590b93b248b5,CAMERA,bhaqxgojuwpjgwljij1,,PARKING_ZONE
2797aff7-dbf3-4139-8bc4-eda9c5f1305a,e13f3cc5-c14b-4826-b597-590b93b248b5,CAMERA,21204747,,TRAFFIC_LANE
279f4eba-2bdf-4ae9-8b01-8584133b0428,48bbe22d-a7b9-40ee-9626-a0df212b0509,CAMERA,leyr7squ43sk5fozkgd,,TRAFFIC_LANE
27afbef0-3462-4cf2-9a11-da41aeed05ff,3026ebc3-ef2f-4216-853a-2d5b0d530aab,CAMERA,gn4r3nlfri7jip2ms3e,,PARKING_ZONE
27afbef0-3462-4cf2-9a11-da41aeed05ff,3026ebc3-ef2f-4216-853a-2d5b0d530aab,CAMERA,f57065d8,,TRAFFIC_LANE
27b1ce7f-dddb-40ed-9391-07bf58b78190,ff5aa7aa-5993-4198-aa38-d0f7c7e287ac,CAMERA,jtpyd55c9k8k05f6j2v,,TRAFFIC_LANE
27b6609c-46a1-44fc-bc3f-7ab118a5193c,3fd25c27-4f2b-4f92-a0a3-8eed64e732d8,CAMERA,zphonhucsy8jjk8ystb,,PARKING_ZONE
27b6609c-46a1-44fc-bc3f-7ab118a5193c,3fd25c27-4f2b-4f92-a0a3-8eed64e732d8,CAMERA,bb5a718e,,TRAFFIC_LANE
27bd0dd1-a7c0-43eb-bf92-492bd22011e3,b307a06e-1025-4bd3-a079-21338a432d6b,CAMERA,5d4d848c,,TRAFFIC_LANE
27cb8984-c5fe-4d8d-8303-dd4764aeb634,79cdd77e-67b6-4550-8c68-132108a49445,CAMERA,45507efc,,WALKWAY
27d06e80-0aa8-404b-b0bd-11ac44ae25a5,072621f5-d1e5-400a-a8ec-d2ce81378fa6,CAMERA,ufcc3heajzak36bqh90,,TRAFFIC_LANE
27e92e35-b710-46bb-a251-b4de96d0b572,68058672-ecef-4bf9-af3d-d12764d3ea0d,CAMERA,fa678cb2,,TRAFFIC_LANE
281dec79-0367-4cd2-ab0b-f64879747df1,3368cf5d-7735-43a5-81c2-4489d087928a,CAMERA,kf102sl5rcjievoqui,,PARKING_ZONE
2824c6ad-9b4e-40bf-9121-be3223dd2981,0ead03a8-f6f9-4fbe-94bd-31b1136266cb,CAMERA,tesa1xvrzaji0cdwfg,,PARKING_ZONE
2824c6ad-9b4e-40bf-9121-be3223dd2981,0ead03a8-f6f9-4fbe-94bd-31b1136266cb,CAMERA,2lerb8g2hvxji0cey92,,PARKING_ZONE
2824c6ad-9b4e-40bf-9121-be3223dd2981,0ead03a8-f6f9-4fbe-94bd-31b1136266cb,CAMERA,flbw6u9agcpk26f3y6i,,TRAFFIC_LANE
2824c6ad-9b4e-40bf-9121-be3223dd2981,0ead03a8-f6f9-4fbe-94bd-31b1136266cb,CAMERA,jjtzljh0tq8ji0cfnv4,,PARKING_ZONE
2824c6ad-9b4e-40bf-9121-be3223dd2981,0ead03a8-f6f9-4fbe-94bd-31b1136266cb,CAMERA,8so11g2w4ovji0cei5s,,PARKING_ZONE
282a916d-e500-4eee-a8e7-960614e7e6b5,4af4f3a2-0b6f-4577-8889-9fbd7e534a81,CAMERA,61aee1b1,,TRAFFIC_LANE
28353ca7-d280-41f6-8526-bdd0a122cea9,ff01928f-d7e6-45fc-879d-837ce9fceeea,CAMERA,6c67df6syebk9xadb5s,,WALKWAY
283eff7b-8d8b-45ab-9ff6-9dc4c0c3d65a,436c460d-5225-4fd5-9970-da6f24657394,CAMERA,2e5e3862,,TRAFFIC_LANE
287754df-b060-4ff0-8a2a-f0559e5798eb,895fc760-3192-4ca2-bb63-9ad9af43b2f5,CAMERA,3eb6868b,,TRAFFIC_LANE
2880228b-9a74-43e6-a793-ac2cd3dc76e6,3c188d24-61d5-403f-8359-8b4cc5edc70b,CAMERA,98662493,,TRAFFIC_LANE
28976edb-a40e-477c-afe8-c373123d2b36,917100d2-d00f-4f10-b75a-1f24c1382243,CAMERA,xc5gb7dzlcljm0zltc8,,PARKING_ZONE
28976edb-a40e-477c-afe8-c373123d2b36,917100d2-d00f-4f10-b75a-1f24c1382243,CAMERA,vlejr0zi8hjl592jse,,PARKING_ZONE
28976edb-a40e-477c-afe8-c373123d2b36,917100d2-d00f-4f10-b75a-1f24c1382243,CAMERA,057205d0,,TRAFFIC_LANE
28caeb37-0d23-4863-9e42-0e924d3829f6,4ad82785-7fc2-4e5e-9654-cc3cb77b979a,CAMERA,915655e8,,TRAFFIC_LANE
28d2e726-c64a-4b9d-b305-ee1a28bc10b0,e9956587-2386-4f73-b02e-99d01cf14da5,CAMERA,gwmx3ca0wlbjksnjckg,,PARKING_ZONE
28d2e726-c64a-4b9d-b305-ee1a28bc10b0,e9956587-2386-4f73-b02e-99d01cf14da5,CAMERA,16674384,,TRAFFIC_LANE
28d2e726-c64a-4b9d-b305-ee1a28bc10b0,e9956587-2386-4f73-b02e-99d01cf14da5,CAMERA,v7m0vp4odhajksnimp2,,PARKING_ZONE
28d2e726-c64a-4b9d-b305-ee1a28bc10b0,e9956587-2386-4f73-b02e-99d01cf14da5,CAMERA,xkh1r673ukjjksnhy1o,,PARKING_ZONE
28d2e726-c64a-4b9d-b305-ee1a28bc10b0,e9956587-2386-4f73-b02e-99d01cf14da5,CAMERA,a2x5gz14ei6jksnh1zr,,PARKING_ZONE
28d7e61b-c740-4c72-b5ff-3b02b9fc4342,0da2c71b-9df7-4a91-9edc-1ef7e31a237a,CAMERA,874aae87,,TRAFFIC_LANE
28e12c33-7f1b-4d00-a7c0-10504d67043d,976c9f03-e4bc-4014-be20-b6f51ff89fe3,CAMERA,0i7nsu9o4mw6jim22q40,,PARKING_ZONE
28e12c33-7f1b-4d00-a7c0-10504d67043d,976c9f03-e4bc-4014-be20-b6f51ff89fe3,CAMERA,10ff60a2,,TRAFFIC_LANE
28e12c33-7f1b-4d00-a7c0-10504d67043d,976c9f03-e4bc-4014-be20-b6f51ff89fe3,CAMERA,gpr3daofh8jim1r6jy,,PARKING_ZONE
28e12c33-7f1b-4d00-a7c0-10504d67043d,976c9f03-e4bc-4014-be20-b6f51ff89fe3,CAMERA,nck6qj4502jim1u6xg,,PARKING_ZONE
290bcbe2-b5cf-4512-965e-cbeda4fd8dea,90be305b-8dd8-413c-b8bb-7554979919d8,CAMERA,a730e799,,WALKWAY
290bcbe2-b5cf-4512-965e-cbeda4fd8dea,90be305b-8dd8-413c-b8bb-7554979919d8,CAMERA,a732ea20,,TRAFFIC_LANE
290c0508-93ab-44a6-9db6-cbe89fd5f9b0,347c073c-aae8-4871-85cb-c8f7aaa607dc,CAMERA,2487f5fe,,WALKWAY
29261eba-5782-42ae-9d0f-7efefd58123d,472627f2-e7dd-4200-9130-c30e66ec1f38,CAMERA,c358d94a,,TRAFFIC_LANE
29261eba-5782-42ae-9d0f-7efefd58123d,472627f2-e7dd-4200-9130-c30e66ec1f38,CAMERA,144psj7yieo9jiex5di5,,PARKING_ZONE
2944e71b-62cf-48d5-aeed-71fe42dd66f5,02ab5afe-d5d2-4015-8ce7-818b216adf53,CAMERA,1169ed54,,TRAFFIC_LANE
2949e9a3-fa3a-4385-93ac-46781da16e10,fc552350-9363-4223-b05b-b3c817b4ab50,CAMERA,vrd2rttb8mjhs1opvl,,PARKING_ZONE
2949e9a3-fa3a-4385-93ac-46781da16e10,fc552350-9363-4223-b05b-b3c817b4ab50,CAMERA,wpiequsvd8cjhs141cq,,PARKING_ZONE
2949e9a3-fa3a-4385-93ac-46781da16e10,fc552350-9363-4223-b05b-b3c817b4ab50,CAMERA,c9d2aa15,,TRAFFIC_LANE
295e5620-b07c-45e9-b87d-47f25f21f196,c7357040-4f91-4ade-b95d-647a38b8384f,CAMERA,f3d2b790,,TRAFFIC_LANE
295e5620-b07c-45e9-b87d-47f25f21f196,c7357040-4f91-4ade-b95d-647a38b8384f,CAMERA,bqqcq0iq5zljofwwxf9,,PARKING_ZONE
295e5620-b07c-45e9-b87d-47f25f21f196,c7357040-4f91-4ade-b95d-647a38b8384f,CAMERA,vi5efwauuqjofwxboy,,PARKING_ZONE
2971468d-c02e-4ef6-a7a5-b9d56524cbac,a76d7739-e95e-491e-91ae-8fc33c432ab5,CAMERA,e9f01680,,WALKWAY
2971468d-c02e-4ef6-a7a5-b9d56524cbac,a76d7739-e95e-491e-91ae-8fc33c432ab5,CAMERA,r44a9m6283rjksglrig,,PARKING_ZONE
2971468d-c02e-4ef6-a7a5-b9d56524cbac,a76d7739-e95e-491e-91ae-8fc33c432ab5,CAMERA,5ed84279dd3e18e8769a5fca5e1d7832,,PARKING_ZONE
29854f31-67f1-44d9-ab52-fe1ea6d96841,f8fa0e62-eaf1-45a2-866f-fc481781ad3f,CAMERA,awsqgpo6erdjkvaqud1,,PARKING_ZONE
29854f31-67f1-44d9-ab52-fe1ea6d96841,f8fa0e62-eaf1-45a2-866f-fc481781ad3f,CAMERA,9ammc0pmfrqjkv54ve5,,PARKING_ZONE
29854f31-67f1-44d9-ab52-fe1ea6d96841,f8fa0e62-eaf1-45a2-866f-fc481781ad3f,CAMERA,457ac57f,,WALKWAY
29997969-605c-4e37-9101-293fe5b8bed2,c4e65ea7-53c6-4fda-946c-c4d63656d498,CAMERA,rj44v2s7lccjim44f68,,PARKING_ZONE
29997969-605c-4e37-9101-293fe5b8bed2,c4e65ea7-53c6-4fda-946c-c4d63656d498,CAMERA,239a68f4,,TRAFFIC_LANE
29b50010-2b79-448b-9d71-148dde131d58,1308e3ef-c689-4dab-a573-d9505b4bf1b7,CAMERA,1e538594,,TRAFFIC_LANE
29b878c6-838d-4490-9c36-4d1355b1bdc7,cb2a55da-3283-423f-984a-4bd9798f3ad1,CAMERA,gbtb081s2mejmkqoqez,,PARKING_ZONE
29b878c6-838d-4490-9c36-4d1355b1bdc7,cb2a55da-3283-423f-984a-4bd9798f3ad1,CAMERA,03f39e35,,TRAFFIC_LANE
29b9d7b2-1d6c-4f11-b3a0-84a2a1b706f5,e27f921f-79d9-4c87-b201-aa23dee37f30,CAMERA,fbf21ece,,TRAFFIC_LANE
29b9e616-2598-48e4-8b6d-2b9b0229931c,ad31b20e-6fbb-44e0-b111-553b282b650e,CAMERA,ebe76c00,,TRAFFIC_LANE
29ddd2cf-a120-4561-8c56-eb8badd5d893,afc4e317-c447-4d00-a6fb-c667088f9862,CAMERA,ea46a60d,,TRAFFIC_LANE
2a15b514-c3d0-4403-8f60-0481baa148df,9020cd36-37b2-4d4e-8846-ca78c5fbd996,CAMERA,ea3ea85b,,WALKWAY
2a1ba66e-3855-4db4-a46a-45bdff70b695,0635acb9-a057-4cd3-8ebf-b8b7332944c3,CAMERA,be4866ee,,TRAFFIC_LANE
2a26120b-2dc7-4cc7-b2d6-f03f40ccaac2,4b4446dc-0aad-412b-8397-51e5be44d22d,CAMERA,f628785e,,WALKWAY
2a2b1843-a327-403a-95d1-c3efafd982d7,89d2b4e3-1a2e-4c2d-b889-4e46b60ad381,CAMERA,f9bc701f,,WALKWAY
2a37a1ca-c410-45a0-9aaa-283ef133df81,a15365ee-4ecb-4716-9a31-32f172d5e8eb,CAMERA,ecd6fb91,,TRAFFIC_LANE
2a3a05d8-ee8f-49af-b03a-049c11417dcb,f4e8bfc4-6839-410c-a3a1-f24d8d8dba19,CAMERA,5okhnurvdvxjksp5gn2,,PARKING_ZONE
2a3a05d8-ee8f-49af-b03a-049c11417dcb,f4e8bfc4-6839-410c-a3a1-f24d8d8dba19,CAMERA,261c72cc,,TRAFFIC_LANE
2a3ea22f-21e0-4c4b-9531-ab7953980b44,2617d384-6ee3-423c-b3a5-6683c7ce78f8,CAMERA,ragotlvyuypk20r65v8,,TRAFFIC_LANE
2a4f42cf-e7c5-45f4-84b7-562f54db80af,24f03089-b329-4da4-b8c9-3e64d0a7e59e,CAMERA,dea6633a,,TRAFFIC_LANE
2a4f42cf-e7c5-45f4-84b7-562f54db80af,24f03089-b329-4da4-b8c9-3e64d0a7e59e,CAMERA,sbiv9v97adji38wkch,,PARKING_ZONE
2a5b7256-6112-45de-a9ef-eaf13fae857a,b4443dee-63bf-49f9-b649-2c97a22269d7,CAMERA,di3lcrak3sgjidh6zkg,,PARKING_ZONE
2a5b7256-6112-45de-a9ef-eaf13fae857a,b4443dee-63bf-49f9-b649-2c97a22269d7,CAMERA,7737df63,,TRAFFIC_LANE
2a5fdd85-7404-4628-9078-dd5dfdb7d78f,a346caae-9239-41f4-8c04-709ec0de3022,CAMERA,25ed279e,,TRAFFIC_LANE
2a5fdd85-7404-4628-9078-dd5dfdb7d78f,a346caae-9239-41f4-8c04-709ec0de3022,CAMERA,25eb2517,,WALKWAY
2a766a15-b701-470e-9e30-bfc7cf534ec3,2692b73c-605d-4db2-a9d1-c30aee5c8721,CAMERA,d7afca8a,,WALKWAY
2ab46c3d-3670-4cad-aaef-3267821375be,7adc243e-e6b7-4c0c-983b-d88929a7d1a0,CAMERA,0ec3829d,,WALKWAY
2abef0cd-6975-4958-8b98-5d250655a520,25a6e67e-ddf3-4489-bf3a-b4a22b93003f,CAMERA,28da267e,,TRAFFIC_LANE
2ad4e42f-0710-45cd-bfa3-9e44d6eb6f38,dc17dbdc-eb93-4770-900e-f68fff02132f,CAMERA,wbgjcfwkvvgjoa69p9w,,PARKING_ZONE
2ad4e42f-0710-45cd-bfa3-9e44d6eb6f38,dc17dbdc-eb93-4770-900e-f68fff02132f,CAMERA,g87e7f6n0yhjoa69xhv,,PARKING_ZONE
2ad4e42f-0710-45cd-bfa3-9e44d6eb6f38,dc17dbdc-eb93-4770-900e-f68fff02132f,CAMERA,523d1043,,TRAFFIC_LANE
2ad553e5-eddc-404f-99bb-c8e3ec7e1b2b,adbeee58-3995-4281-bfa7-2e4a0ebb915d,CAMERA,befa93d0,,TRAFFIC_LANE
2ad83a32-d200-4416-8f91-7f8a52a72fd5,85505679-c7d0-4585-8a41-9a90b7fb085a,CAMERA,6d829c81,,WALKWAY
2ae57eb3-79dc-421c-9b9a-68e2e67ada02,069172dc-c55b-4bf9-82d7-a5859a46e196,CAMERA,bc22d247,,TRAFFIC_LANE
2aeec3f6-9418-4fe4-a885-ac5e8a09ceda,af54dd0b-ae04-49c5-ad8f-18458ca3bbb1,CAMERA,efce03c7,,TRAFFIC_LANE
2b026c68-e4b5-4e04-9b1b-27a701f8d0de,1b550513-695f-422d-8e77-b8948bdd386b,CAMERA,1c75dqnkqdbk9xajdc5,,WALKWAY
2b06baa9-17cd-4fbc-89f7-819023e640e3,91983b86-2909-47b0-b539-9133ad74a31e,CAMERA,65ebf37e,,TRAFFIC_LANE
2b06baa9-17cd-4fbc-89f7-819023e640e3,91983b86-2909-47b0-b539-9133ad74a31e,CAMERA,2fqp3oslne6jkwyrnl2,,PARKING_ZONE
2b688b58-f983-4838-933d-425227f5a9ef,b9643ff8-e865-4869-a157-861daf33f5cb,CAMERA,8vp25mt0awdjikkl6u0,,PARKING_ZONE
2b688b58-f983-4838-933d-425227f5a9ef,b9643ff8-e865-4869-a157-861daf33f5cb,CAMERA,39jfhdpt3ftjikklsgz,,PARKING_ZONE
2b726c4e-9a37-41b8-8e84-15bc44b0b392,cd973ed3-8c05-4570-92ea-a64c46bc4807,CAMERA,41e8d045,,TRAFFIC_LANE
2b8da418-c35e-4ae2-ac26-ece4246e0f0d,350b9aa2-0a48-4f35-847f-ed8667950dc8,CAMERA,07a3c4f8,,TRAFFIC_LANE
2b95289b-2793-46e5-aa03-77b326d0a7da,1dc10ab5-7ab9-47fb-9ef6-a02103ebc2c2,CAMERA,de41bc2c,,WALKWAY
2b95289b-2793-46e5-aa03-77b326d0a7da,1dc10ab5-7ab9-47fb-9ef6-a02103ebc2c2,CAMERA,de43beb3,,TRAFFIC_LANE
2b9a80c7-3f64-4354-92ab-7426fe7d32c8,d312d003-21eb-44b8-8f3b-369b4a621066,CAMERA,1884ed66471bc5b7a664c373c9b884c1,,PARKING_ZONE
2b9a80c7-3f64-4354-92ab-7426fe7d32c8,d312d003-21eb-44b8-8f3b-369b4a621066,CAMERA,f68a3bec,,TRAFFIC_LANE
2b9ff996-7b65-4e71-9ab0-13d7d3f91643,7a4dc7b4-e780-416c-9902-78d2bb9e535a,CAMERA,1w7yqqkzxqyjig1jhm8,,PARKING_ZONE
2b9ff996-7b65-4e71-9ab0-13d7d3f91643,7a4dc7b4-e780-416c-9902-78d2bb9e535a,CAMERA,c16ba2a7,,TRAFFIC_LANE
2b9ff996-7b65-4e71-9ab0-13d7d3f91643,7a4dc7b4-e780-416c-9902-78d2bb9e535a,CAMERA,c169a020,,WALKWAY
2b9ff996-7b65-4e71-9ab0-13d7d3f91643,7a4dc7b4-e780-416c-9902-78d2bb9e535a,CAMERA,cottipv9fxjjix96vsq,,PARKING_ZONE
2bbbfb96-b8bc-480a-a979-731725df1564,0b7e5540-8fca-4f1f-8f57-326edf121ebb,CAMERA,f6urv6n6d9cjlzjnbwe,,PARKING_ZONE
2bbbfb96-b8bc-480a-a979-731725df1564,0b7e5540-8fca-4f1f-8f57-326edf121ebb,CAMERA,wly7znild4k08eoh90,,TRAFFIC_LANE
2bbdbf3e-17fe-45f9-bf0c-bdf8287fa3e4,cc29840e-64dd-4911-8ddc-6a2e5d6d0c88,CAMERA,09203f93,,TRAFFIC_LANE
